ID,Item Code,Quantity_Sold_(kilo),Unit Selling Price (RMB/kg),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Loss Rate (%),Weekday
32279,102900005115250,0.273,21.6,Xixia Black Mushroom (1),1011010801,Edible Mushroom,0.51,Xixia Black Mushroom (1),10.8,Sunday
32291,102900005116530,9.111,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Sunday
32292,102900005116714,45.96,9.2,Broccoli,1011010201,Cabbage,5.63,Broccoli,9.26,Sunday
32293,102900005116899,51.41,10.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,6.43,Net Lotus Root (1),5.54,Sunday
32294,102900005118817,3.629,12.0,Spinach,1010101,Flower/Leaf Vegetables,7.77,Spinach,18.51,Sunday
32295,102900005118824,3.614,18.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,14.36,High Melon (1),29.25,Sunday
32296,102900005119975,12.578,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.0,Hongshujian,8.42,Sunday
32297,102900011000328,8.439,-12.0,Luosi Pepper,1010504,Capsicum,7.63,Luosi Pepper,10.18,Sunday
32298,102900011001561,51.0,2.0,Lotus (Ea),1011010402,Aquatic Tuberous Vegetables,1.33,Lotus (Ea),12.17,Sunday
32299,102900011008164,10.951,7.2,Naibaicai,1011010101,Flower/Leaf Vegetables,4.54,Naibaicai,15.68,Sunday
32290,102900005116509,3.763,-4.0,Green Eggplant (1),1011010501,Solanum,2.53,Green Eggplant (1),5.01,Sunday
32355,102900011032220,1.0,7.9,Fruit Pepper (Bag),1011010504,Capsicum,,Fruit Pepper (Bag),9.43,Monday
32354,102900011032213,4.0,3.9,Red Hang Pepper (Bag),1011010504,Capsicum,2.84,Red Hang Pepper (Bag),9.43,Monday
32353,102900011032022,8.0,2.9,Xiaozhoupi (Bag),1011010504,Capsicum,1.25,Xiaozhoupi (Bag),9.43,Monday
32368,106973990980123,7.0,2.5,Hfyg Haixian Mushroom (Bunch),1011010801,Edible Mushroom,1.87,Hfyg Haixian Mushroom (Bunch),0.12,Monday
32351,102900011031582,3.0,3.3666666666666667,Green Hot Peppers (Bag),1011010504,Capsicum,2.08,Green Hot Peppers (Bag),9.43,Monday
32350,102900011031100,17.0,-4.6647058823529415,Millet Pepper (Bag),1011010504,Capsicum,1.08,Millet Pepper (Bag),9.43,Monday
32349,102900011030929,4.0,2.5,Fresh Edible Fungus (Bag),1010801,Edible Mushroom,1.51,Fresh Edible Fungus (Bag),9.43,Monday
32356,102900011032237,15.0,3.9,Green Line Pepper (Bag),1011010504,Capsicum,1.1,Green Line Pepper (Bag),9.43,Monday
32352,102900011031995,1.0,3.9,Jigu (Bag),1011010801,Edible Mushroom,,Jigu (Bag),9.43,Monday
32357,102900011032251,4.0,5.9,Luosi Pepper (Bag),1011010504,Capsicum,2.6,Luosi Pepper (Bag),9.43,Monday
32362,102900011034026,33.32,7.841975308641976,Zhijiang Qinggengsanhua,1010201,Cabbage,6.44,Zhijiang Qinggengsanhua,9.43,Monday
32359,102900011033906,22.872,3.0,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,1.61,Powcan Mountain Chinese Cabbage ,9.43,Monday
32360,102900011033920,0.95,9.2,Huangxincai (2),1011010101,Flower/Leaf Vegetables,4.57,Huangxincai (2),9.43,Monday
32361,102900011033937,6.1080000000000005,9.264285714285716,Needle Mushroom (2),1011010801,Edible Mushroom,7.52,Needle Mushroom (2),9.43,Monday
32363,102900011034262,3.0,-3.5,Red Pepper (Bag),1011010504,Capsicum,2.74,Red Pepper (Bag),9.43,Monday
32364,102900011034330,11.0,4.9,Agaricus Bisporus (Box),1011010801,Edible Mushroom,2.98,Agaricus Bisporus (Box),0.2,Monday
32365,102900051000944,1.949,29.6,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,17.0,Honghu Lotus Root,24.05,Monday
32366,102900051010455,8.926,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.6,Huangbaicai (2),15.61,Monday
32367,106949711300259,21.0,2.452380952380953,Needle Mushroom (Box),1011010801,Edible Mushroom,2.07,Needle Mushroom (Box),0.45,Monday
32347,102900011023464,4.499,8.0,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,5.54,Xiaoqingcai (1),10.33,Monday
32358,102900011032848,3.0,3.3666666666666667,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.1,Ginger And Xiaomijiao Mix (Small Bag),9.43,Monday
32346,102900011022764,7.061,8.0,Changxianqie,1011010501,Solanum,6.51,Changxianqie,6.9,Monday
32348,102900011030912,7.0,4.185714285714286,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.68,Haixian Mushroom (Bag),9.43,Monday
32344,102900011013274,3.0,4.9,The White Mushroom (Bag),1011010801,Edible Mushroom,4.0,The White Mushroom (Bag),6.57,Monday
32345,102900011016701,3.43,-8.0,Wuhu Green Pepper (1),1011010504,Capsicum,5.66,Wuhu Green Pepper (1),5.7,Monday
32324,102900005115762,9.937,3.2,Amaranth,1011010101,Flower/Leaf Vegetables,1.84,Amaranth,18.52,Monday
32325,102900005115779,21.889,6.6,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.09,Yunnan Shengcai,15.25,Monday
32326,102900005115786,11.107,3.2000000000000006,Zhuyecai,1011010101,Flower/Leaf Vegetables,,Zhuyecai,13.62,Monday
32327,102900005115793,4.307,14.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,11.02,Chinese Cabbage,7.59,Monday
32328,102900005115823,5.85,7.0,Shanghaiqing,1010101,Flower/Leaf Vegetables,4.82,Shanghaiqing,14.43,Monday
32330,102900005115946,2.197,-6.0,Muercai,1011010101,Flower/Leaf Vegetables,1.9,Muercai,7.61,Monday
32331,102900005115984,12.333,6.0,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,4.8,Yunnan Lettuces,12.81,Monday
32332,102900005116257,7.222,7.0,Eggplant (2),1011010501,Solanum,4.61,Eggplant (2),6.07,Monday
32333,102900005116509,3.689,4.0,Green Eggplant (1),1011010501,Solanum,2.63,Green Eggplant (1),5.01,Monday
32329,102900005115908,4.004,10.0,Caixin,1011010101,Flower/Leaf Vegetables,6.98,Caixin,13.7,Monday
32335,102900005116714,46.245,-9.2,Broccoli,1011010201,Cabbage,,Broccoli,9.26,Monday
32336,102900005116899,34.218,10.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,6.44,Net Lotus Root (1),5.54,Monday
32337,102900005118817,4.582,12.0,Spinach,1010101,Flower/Leaf Vegetables,7.97,Spinach,18.51,Monday
32338,102900005118824,1.921,18.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,14.23,High Melon (1),29.25,Monday
32339,102900005119975,9.321,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.0,Hongshujian,8.42,Monday
32340,102900011000328,5.332,-10.0,Luosi Pepper,1011010504,Capsicum,8.21,Luosi Pepper,10.18,Monday
32341,102900011001561,50.0,2.0,Lotus (Ea),1011010402,Aquatic Tuberous Vegetables,1.33,Lotus (Ea),12.17,Monday
32342,102900011001691,2.545,16.0,Water Chestnut (Lingjiao),1011010402,Aquatic Tuberous Vegetables,6.19,Water Chestnut (Lingjiao),9.61,Monday
32334,102900005116530,6.207,-19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Monday
32343,102900011008164,5.531000000000001,-7.200000000000001,Naibaicai,1011010101,Flower/Leaf Vegetables,4.53,Naibaicai,15.68,Monday
32401,102900011032244,5.0,4.9,Red Hot Peppers (Bag),1011010504,Capsicum,3.47,Red Hot Peppers (Bag),9.43,Tuesday
32400,102900011032237,7.0,3.9,Green Line Pepper (Bag),1011010504,Capsicum,1.1,Green Line Pepper (Bag),9.43,Tuesday
32399,102900011032213,2.0,4.9,Red Hang Pepper (Bag),1011010504,Capsicum,,Red Hang Pepper (Bag),9.43,Tuesday
32398,102900011032206,1.0,2.9,Green Hang Pepper (Bag),1011010504,Capsicum,1.75,Green Hang Pepper (Bag),9.43,Tuesday
32394,102900011031100,18.0,4.788888888888889,Millet Pepper (Bag),1011010504,Capsicum,0.83,Millet Pepper (Bag),9.43,Tuesday
32396,102900011031995,3.0,3.3666666666666667,Jigu (Bag),1011010801,Edible Mushroom,2.14,Jigu (Bag),9.43,Tuesday
32395,102900011031582,5.0,3.58,Green Hot Peppers (Bag),1011010504,Capsicum,2.08,Green Hot Peppers (Bag),9.43,Tuesday
32402,102900011032251,1.0,3.5,Luosi Pepper (Bag),1010504,Capsicum,2.6,Luosi Pepper (Bag),9.43,Tuesday
32397,102900011032022,11.0,2.6818181818181817,Xiaozhoupi (Bag),1011010504,Capsicum,1.24,Xiaozhoupi (Bag),9.43,Tuesday
32403,102900011032848,1.0,2.3,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.1,Ginger And Xiaomijiao Mix (Small Bag),9.43,Tuesday
32414,106949711300259,13.0,-2.5,Needle Mushroom (Box),1011010801,Edible Mushroom,2.1,Needle Mushroom (Box),0.45,Tuesday
32405,102900011033920,12.805,9.2,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.24,Huangxincai (2),9.43,Tuesday
32406,102900011033937,5.669,8.815384615384616,Needle Mushroom (2),1011010801,Edible Mushroom,7.46,Needle Mushroom (2),9.43,Tuesday
32407,102900011033944,1.004,10.12,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,5.41,Apricot Bao Mushroom (2),9.43,Tuesday
32408,102900011034026,27.13,8.0,Zhijiang Qinggengsanhua,1011010201,Cabbage,6.18,Zhijiang Qinggengsanhua,9.43,Tuesday
32409,102900011034262,10.0,3.5,Red Pepper (Bag),1011010504,Capsicum,3.44,Red Pepper (Bag),9.43,Tuesday
32410,102900011034330,13.0,-4.746153846153846,Agaricus Bisporus (Box),1011010801,Edible Mushroom,2.99,Agaricus Bisporus (Box),0.2,Tuesday
32411,102900011034439,2.0,2.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.42,Green And Red Hang Pepper Mix (Bag),9.43,Tuesday
32412,102900051000944,9.309,29.600000000000005,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,17.0,Honghu Lotus Root,24.05,Tuesday
32413,102900051010455,14.329,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,,Huangbaicai (2),15.61,Tuesday
32415,106973990980123,7.0,1.7857142857142858,Hfyg Haixian Mushroom (Bunch),1011010801,Edible Mushroom,,Hfyg Haixian Mushroom (Bunch),0.12,Tuesday
32404,102900011033906,21.454,3.0,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,1.32,Powcan Mountain Chinese Cabbage ,9.43,Tuesday
32392,102900011030110,5.0,3.7,Spinach (Bag),1011010101,Flower/Leaf Vegetables,2.59,Spinach (Bag),9.43,Tuesday
32393,102900011030912,4.0,4.7,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.28,Haixian Mushroom (Bag),9.43,Tuesday
32390,102900011022764,2.651,8.0,Changxianqie,1011010501,Solanum,6.63,Changxianqie,6.9,Tuesday
32391,102900011023464,5.263,8.0,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,5.53,Xiaoqingcai (1),10.33,Tuesday
32369,102900005115762,6.363,3.2000000000000006,Amaranth,1011010101,Flower/Leaf Vegetables,1.94,Amaranth,18.52,Tuesday
32370,102900005115779,29.662,6.6,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,3.95,Yunnan Shengcai,15.25,Tuesday
32371,102900005115786,10.442,3.2,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.0,Zhuyecai,13.62,Tuesday
32372,102900005115793,5.739,14.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,11.24,Chinese Cabbage,7.59,Tuesday
32373,102900005115823,1.869,7.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,4.82,Shanghaiqing,14.43,Tuesday
32375,102900005115946,0.5369999999999999,6.0,Muercai,1010101,Flower/Leaf Vegetables,1.83,Muercai,7.61,Tuesday
32376,102900005115984,19.587,6.0,Yunnan Lettuces,1010101,Flower/Leaf Vegetables,4.16,Yunnan Lettuces,12.81,Tuesday
32377,102900005116257,9.801,7.0,Eggplant (2),1011010501,Solanum,4.43,Eggplant (2),6.07,Tuesday
32378,102900005116509,5.81,4.0,Green Eggplant (1),1011010501,Solanum,2.76,Green Eggplant (1),5.01,Tuesday
32374,102900005115908,2.851,10.0,Caixin,1011010101,Flower/Leaf Vegetables,6.99,Caixin,13.7,Tuesday
32380,102900005116714,46.84,9.2,Broccoli,1011010201,Cabbage,5.96,Broccoli,9.26,Tuesday
32381,102900005116899,28.507,10.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,6.07,Net Lotus Root (1),5.54,Tuesday
32382,102900005118817,5.436,12.0,Spinach,1011010101,Flower/Leaf Vegetables,7.97,Spinach,18.51,Tuesday
32383,102900005118824,1.0470000000000002,18.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,14.19,High Melon (1),29.25,Tuesday
32384,102900005119975,10.48,4.0,Hongshujian,1010101,Flower/Leaf Vegetables,2.0,Hongshujian,8.42,Tuesday
32385,102900011000328,5.17,10.0,Luosi Pepper,1011010504,Capsicum,7.94,Luosi Pepper,10.18,Tuesday
32386,102900011001561,30.0,2.0,Lotus (Ea),1011010402,Aquatic Tuberous Vegetables,,Lotus (Ea),12.17,Tuesday
32387,102900011008164,9.734,7.2,Naibaicai,1011010101,Flower/Leaf Vegetables,4.78,Naibaicai,15.68,Tuesday
32388,102900011013274,6.0,4.233333333333333,The White Mushroom (Bag),1011010801,Edible Mushroom,4.02,The White Mushroom (Bag),6.57,Tuesday
32379,102900005116530,6.792,19.8,Xixia Mushroom (1),1010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Tuesday
32389,102900011016701,30.12,7.0,Wuhu Green Pepper (1),1011010504,Capsicum,4.74,Wuhu Green Pepper (1),5.7,Tuesday
32450,102900011032244,1.0,4.9,Red Hot Peppers (Bag),1011010504,Capsicum,,Red Hot Peppers (Bag),9.43,Wednesday
32449,102900011032237,12.0,3.9,Green Line Pepper (Bag),1011010504,Capsicum,1.18,Green Line Pepper (Bag),9.43,Wednesday
32448,102900011032220,1.0,4.7,Fruit Pepper (Bag),1011010504,Capsicum,3.66,Fruit Pepper (Bag),9.43,Wednesday
32447,102900011032213,6.0,4.9,Red Hang Pepper (Bag),1011010504,Capsicum,,Red Hang Pepper (Bag),9.43,Wednesday
32442,102900011031100,14.0,-4.9,Millet Pepper (Bag),1011010504,Capsicum,1.09,Millet Pepper (Bag),9.43,Wednesday
32445,102900011032022,13.0,2.715384615384615,Xiaozhoupi (Bag),1011010504,Capsicum,1.26,Xiaozhoupi (Bag),9.43,Wednesday
32444,102900011031995,2.0,3.1,Jigu (Bag),1011010801,Edible Mushroom,2.22,Jigu (Bag),9.43,Wednesday
32443,102900011031582,5.0,3.9,Green Hot Peppers (Bag),1011010504,Capsicum,2.08,Green Hot Peppers (Bag),9.43,Wednesday
32451,102900011032251,2.0,-5.9,Luosi Pepper (Bag),1011010504,Capsicum,2.33,Luosi Pepper (Bag),9.43,Wednesday
32446,102900011032206,6.0,2.9,Green Hang Pepper (Bag),1011010504,Capsicum,,Green Hang Pepper (Bag),9.43,Wednesday
32452,102900011032343,0.918,25.8,7 Colour Pepper (2),1011010504,Capsicum,10.78,7 Colour Pepper (2),9.43,Wednesday
32463,106949711300259,21.0,2.4047619047619047,Needle Mushroom (Box),1011010801,Edible Mushroom,2.11,Needle Mushroom (Box),0.45,Wednesday
32454,102900011032848,2.0,3.9,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.1,Ginger And Xiaomijiao Mix (Small Bag),9.43,Wednesday
32455,102900011033920,9.923,9.2,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.54,Huangxincai (2),9.43,Wednesday
32456,102900011033937,5.774,10.13846153846154,Needle Mushroom (2),1011010801,Edible Mushroom,7.46,Needle Mushroom (2),9.43,Wednesday
32457,102900011033944,5.314,8.904761904761905,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,6.1,Apricot Bao Mushroom (2),9.43,Wednesday
32458,102900011034026,30.252,10.0,Zhijiang Qinggengsanhua,1011010201,Cabbage,6.17,Zhijiang Qinggengsanhua,9.43,Wednesday
32459,102900011034262,8.0,-3.5,Red Pepper (Bag),1011010504,Capsicum,3.52,Red Pepper (Bag),9.43,Wednesday
32460,102900011034330,8.0,4.65,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.04,Agaricus Bisporus (Box),0.2,Wednesday
32461,102900011034569,4.0,-11.8,Honghu Lotus (Lotus Root),1011010402,Aquatic Tuberous Vegetables,8.5,Honghu Lotus (Lotus Root),9.43,Wednesday
32462,102900051010455,15.371,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.39,Huangbaicai (2),15.61,Wednesday
32441,102900011030929,2.0,1.5,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.5,Fresh Edible Fungus (Bag),9.43,Wednesday
32453,102900011032367,1.677,19.8,Red Bell Pepper (2),1011010504,Capsicum,11.34,Red Bell Pepper (2),9.43,Wednesday
32440,102900011030912,4.0,4.7,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.83,Haixian Mushroom (Bag),9.43,Wednesday
32421,102900005115908,2.49,10.0,Caixin,1011010101,Flower/Leaf Vegetables,6.99,Caixin,13.7,Wednesday
32438,102900011023464,7.64,8.0,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,5.54,Xiaoqingcai (1),10.33,Wednesday
32416,102900005115762,10.283,3.2,Amaranth,1011010101,Flower/Leaf Vegetables,2.06,Amaranth,18.52,Wednesday
32417,102900005115779,22.292,6.6,Yunnan Shengcai,1010101,Flower/Leaf Vegetables,4.1,Yunnan Shengcai,15.25,Wednesday
32418,102900005115786,19.911,3.2,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.05,Zhuyecai,13.62,Wednesday
32419,102900005115793,3.303,14.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.92,Chinese Cabbage,7.59,Wednesday
32420,102900005115823,5.905,7.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,4.54,Shanghaiqing,14.43,Wednesday
32439,102900011030110,2.0,4.9,Spinach (Bag),1011010101,Flower/Leaf Vegetables,2.59,Spinach (Bag),9.43,Wednesday
32423,102900005115984,11.295,-6.599999999999999,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,4.13,Yunnan Lettuces,12.81,Wednesday
32424,102900005116257,10.131,7.0,Eggplant (2),1011010501,Solanum,4.64,Eggplant (2),6.07,Wednesday
32425,102900005116509,2.051,-5.599999999999999,Green Eggplant (1),1011010501,Solanum,2.83,Green Eggplant (1),5.01,Wednesday
32426,102900005116530,4.781,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Wednesday
32422,102900005115946,3.525,6.0,Muercai,1011010101,Flower/Leaf Vegetables,2.05,Muercai,7.61,Wednesday
32428,102900005116899,33.969,10.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,6.13,Net Lotus Root (1),5.54,Wednesday
32427,102900005116714,37.251,9.2,Broccoli,1011010201,Cabbage,5.84,Broccoli,9.26,Wednesday
32436,102900011016701,31.688,8.0,Wuhu Green Pepper (1),1011010504,Capsicum,5.0,Wuhu Green Pepper (1),5.7,Wednesday
32435,102900011013274,6.0,4.9,The White Mushroom (Bag),1011010801,Edible Mushroom,3.96,The White Mushroom (Bag),6.57,Wednesday
32434,102900011008164,5.569,9.2,Naibaicai,1011010101,Flower/Leaf Vegetables,5.67,Naibaicai,15.68,Wednesday
32433,102900011001561,30.0,2.0,Lotus (Ea),1011010402,Aquatic Tuberous Vegetables,1.35,Lotus (Ea),12.17,Wednesday
32437,102900011022764,2.22,10.0,Changxianqie,1010501,Solanum,6.6,Changxianqie,6.9,Wednesday
32431,102900005119975,9.953,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.0,Hongshujian,8.42,Wednesday
32430,102900005118824,3.118,18.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,,High Melon (1),29.25,Wednesday
32429,102900005118817,2.173,12.0,Spinach,1011010101,Flower/Leaf Vegetables,7.97,Spinach,18.51,Wednesday
32432,102900011000328,4.608,-10.0,Luosi Pepper,1011010504,Capsicum,6.2,Luosi Pepper,10.18,Wednesday
32502,102900011032367,0.409,19.8,Red Bell Pepper (2),1011010504,Capsicum,11.37,Red Bell Pepper (2),9.43,Thursday
32493,102900011031995,7.0,3.4428571428571426,Jigu (Bag),1011010801,Edible Mushroom,2.14,Jigu (Bag),9.43,Thursday
32494,102900011032022,6.0,2.3,Xiaozhoupi (Bag),1011010504,Capsicum,1.34,Xiaozhoupi (Bag),9.43,Thursday
32495,102900011032206,10.0,2.9,Green Hang Pepper (Bag),1010504,Capsicum,1.75,Green Hang Pepper (Bag),9.43,Thursday
32496,102900011032213,4.0,4.4,Red Hang Pepper (Bag),1011010504,Capsicum,2.82,Red Hang Pepper (Bag),9.43,Thursday
32497,102900011032220,9.0,6.122222222222223,Fruit Pepper (Bag),1011010504,Capsicum,3.55,Fruit Pepper (Bag),9.43,Thursday
32498,102900011032237,2.0,3.1,Green Line Pepper (Bag),1011010504,Capsicum,1.18,Green Line Pepper (Bag),9.43,Thursday
32499,102900011032244,6.0,-4.566666666666667,Red Hot Peppers (Bag),1011010504,Capsicum,3.79,Red Hot Peppers (Bag),9.43,Thursday
32500,102900011032251,1.0,3.5,Luosi Pepper (Bag),1011010504,Capsicum,,Luosi Pepper (Bag),9.43,Thursday
32501,102900011032343,1.574,23.2,7 Colour Pepper (2),1011010504,Capsicum,10.78,7 Colour Pepper (2),9.43,Thursday
32503,102900011032848,5.0,3.9,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.11,Ginger And Xiaomijiao Mix (Small Bag),9.43,Thursday
32515,106973990980123,10.0,2.1,Hfyg Haixian Mushroom (Bunch),1011010801,Edible Mushroom,2.02,Hfyg Haixian Mushroom (Bunch),0.12,Thursday
32505,102900011033920,12.643,9.039130434782608,Huangxincai (2),1011010101,Flower/Leaf Vegetables,6.41,Huangxincai (2),9.43,Thursday
32506,102900011033937,5.513,10.800000000000002,Needle Mushroom (2),1011010801,Edible Mushroom,7.58,Needle Mushroom (2),9.43,Thursday
32507,102900011033944,0.72,-6.599999999999999,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,6.1,Apricot Bao Mushroom (2),9.43,Thursday
32508,102900011034026,18.698,10.0,Zhijiang Qinggengsanhua,1011010201,Cabbage,5.9,Zhijiang Qinggengsanhua,9.43,Thursday
32509,102900011034262,4.0,3.5,Red Pepper (Bag),1011010504,Capsicum,3.54,Red Pepper (Bag),9.43,Thursday
32510,102900011034330,6.0,-4.9,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.05,Agaricus Bisporus (Box),0.2,Thursday
32511,102900011034569,3.0,8.666666666666666,Honghu Lotus (Lotus Root),1011010402,Aquatic Tuberous Vegetables,8.5,Honghu Lotus (Lotus Root),9.43,Thursday
32512,102900051000944,3.693,29.600000000000005,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,17.0,Honghu Lotus Root,24.05,Thursday
32513,102900051010455,12.619,6.0,Huangbaicai (2),1010101,Flower/Leaf Vegetables,3.39,Huangbaicai (2),15.61,Thursday
32514,106949711300259,21.0,2.452380952380953,Needle Mushroom (Box),1010801,Edible Mushroom,2.13,Needle Mushroom (Box),0.45,Thursday
32492,102900011031582,5.0,3.26,Green Hot Peppers (Bag),1011010504,Capsicum,2.52,Green Hot Peppers (Bag),9.43,Thursday
32504,102900011033906,12.029,3.0,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,,Powcan Mountain Chinese Cabbage ,9.43,Thursday
32491,102900011031100,22.0,4.8090909090909095,Millet Pepper (Bag),1011010504,Capsicum,1.08,Millet Pepper (Bag),9.43,Thursday
32490,102900011030929,1.0,2.5,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.56,Fresh Edible Fungus (Bag),9.43,Thursday
32464,102900005115762,13.513,3.2,Amaranth,1011010101,Flower/Leaf Vegetables,2.04,Amaranth,18.52,Thursday
32489,102900011030912,8.0,4.1,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.68,Haixian Mushroom (Bag),9.43,Thursday
32465,102900005115779,30.834,6.6,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.23,Yunnan Shengcai,15.25,Thursday
32466,102900005115786,17.375,-3.2,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.06,Zhuyecai,13.62,Thursday
