ID,Item Code,Unit Selling Price (RMB/kg),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Loss Rate (%),Weekday
46013,102900011031926,3.8,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,2.78,Chinese Caterpillar Fungus Flowers (Bag),9.43,Friday
46014,102900011032022,2.54,Xiaozhoupi (Bag),1011010504,Capsicum,1.63,Xiaozhoupi (Bag),9.43,Friday
46015,102900011032237,4.8,Green Line Pepper (Bag),1011010504,Capsicum,2.85,Green Line Pepper (Bag),9.43,Friday
46016,102900011032251,4.5,Luosi Pepper (Bag),1011010504,Capsicum,,Luosi Pepper (Bag),9.43,Friday
46017,102900011032343,-18.05,7 Colour Pepper (2),1010504,Capsicum,12.3,7 Colour Pepper (2),9.43,Friday
46019,102900011033920,10.0,Huangxincai (2),1011010101,Flower/Leaf Vegetables,,Huangxincai (2),9.43,Friday
46029,106971533450003,2.745,Haixian Mushroom (Bunch),1011010801,Edible Mushroom,2.03,Haixian Mushroom (Bunch),0.0,Friday
46021,102900011034330,4.557142857142857,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.41,Agaricus Bisporus (Box),0.2,Friday
46022,102900011034439,5.8,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.81,Green And Red Hang Pepper Mix (Bag),9.43,Friday
46023,102900011035078,18.0,Red Pepper (2),1011010504,Capsicum,14.29,Red Pepper (2),9.43,Friday
46024,102900011035740,5.033333333333333,Crab Flavor Mushroom And White Mushroom Mix (Box),1011010801,Edible Mushroom,,Crab Flavor Mushroom And White Mushroom Mix (Box),0.84,Friday
46025,102900011036686,2.3,Muercai (Bag),1011010101,Flower/Leaf Vegetables,1.83,Muercai (Bag),9.43,Friday
46026,102900051000463,8.0,Round Eggplant (2),1011010501,Solanum,5.4,Round Eggplant (2),6.71,Friday
46027,102900051000944,20.428571428571427,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,16.24,Honghu Lotus Root,24.05,Friday
46028,106949711300259,2.0,Needle Mushroom (Box),1011010801,Edible Mushroom,1.48,Needle Mushroom (Box),0.45,Friday
46030,106972776821582,6.8,Xianzongye (Bag) (3),1011010101,Flower/Leaf Vegetables,3.38,Xianzongye (Bag) (3),9.43,Friday
46020,102900011034026,13.0,Zhijiang Qinggengsanhua,1010201,Cabbage,9.53,Zhijiang Qinggengsanhua,9.43,Friday
46009,102900011030059,4.15,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,3.15,Yunnan Lettuce (Bag),9.43,Friday
46010,102900011030097,3.9,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.58,Yunnan Leaf Lettuce (Bag),9.43,Friday
46007,102900011022764,12.0,Changxianqie,1011010501,Solanum,,Changxianqie,6.9,Friday
46008,102900011023464,5.2,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,3.0,Xiaoqingcai (1),10.33,Friday
45988,102900005115250,22.0,Xixia Black Mushroom (1),1011010801,Edible Mushroom,15.6,Xixia Black Mushroom (1),10.8,Friday
45989,102900005115762,4.0,Amaranth,1011010101,Flower/Leaf Vegetables,2.69,Amaranth,18.52,Friday
45990,102900005115779,-9.2,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,5.26,Yunnan Shengcai,15.25,Friday
45991,102900005115786,-4.8,Zhuyecai,1011010101,Flower/Leaf Vegetables,3.36,Zhuyecai,13.62,Friday
45992,102900005115823,6.8,Shanghaiqing,1011010101,Flower/Leaf Vegetables,3.98,Shanghaiqing,14.43,Friday
45994,102900005116257,6.0,Eggplant (2),1011010501,Solanum,3.83,Eggplant (2),6.07,Friday
45995,102900005116509,5.2,Green Eggplant (1),1011010501,Solanum,3.35,Green Eggplant (1),5.01,Friday
45996,102900005116714,15.2,Broccoli,1011010201,Cabbage,10.32,Broccoli,9.26,Friday
45993,102900005115946,6.0,Muercai,1011010101,Flower/Leaf Vegetables,4.41,Muercai,7.61,Friday
45998,102900005118824,15.2,High Melon (1),1011010402,Aquatic Tuberous Vegetables,10.24,High Melon (1),29.25,Friday
45997,102900005116899,15.428571428571429,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.36,Net Lotus Root (1),5.54,Friday
46005,102900011009970,12.0,Qinggengsanhua,1011010201,Cabbage,,Qinggengsanhua,17.06,Friday
46004,102900011008164,4.0,Naibaicai,1011010101,Flower/Leaf Vegetables,2.6,Naibaicai,15.68,Friday
46003,102900011007969,9.2,Red Lotus Root Zone,1011010402,Aquatic Tuberous Vegetables,5.77,Red Lotus Root Zone,16.63,Friday
46006,102900011016701,4.6,Wuhu Green Pepper (1),1011010504,Capsicum,2.87,Wuhu Green Pepper (1),5.7,Friday
46001,102900011000328,9.2,Luosi Pepper,1011010504,Capsicum,6.08,Luosi Pepper,10.18,Friday
46000,102900005119975,8.0,Hongshujian,1011010101,Flower/Leaf Vegetables,5.0,Hongshujian,8.42,Friday
45999,102900005118831,-6.028571428571428,Wawacai,1011010101,Flower/Leaf Vegetables,4.76,Wawacai,2.48,Friday
46002,102900011001691,14.0,Water Chestnut (Lingjiao),1010402,Aquatic Tuberous Vegetables,11.22,Water Chestnut (Lingjiao),9.61,Friday
46061,102900011032732,11.2,High Melon (2),1010402,Aquatic Tuberous Vegetables,11.99,High Melon (2),9.43,Saturday
46054,102900011031100,5.675675675675675,Millet Pepper (Bag),1011010504,Capsicum,3.19,Millet Pepper (Bag),9.43,Saturday
46055,102900011031216,3.5,Ice Grass (Box),1011010101,Flower/Leaf Vegetables,5.12,Ice Grass (Box),10.34,Saturday
46056,102900011031926,3.8,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,2.63,Chinese Caterpillar Fungus Flowers (Bag),9.43,Saturday
46057,102900011032022,2.7956521739130435,Xiaozhoupi (Bag),1011010504,Capsicum,1.53,Xiaozhoupi (Bag),9.43,Saturday
46058,102900011032237,4.8,Green Line Pepper (Bag),1011010504,Capsicum,2.85,Green Line Pepper (Bag),9.43,Saturday
46059,102900011032251,4.5,Luosi Pepper (Bag),1011010504,Capsicum,3.0,Luosi Pepper (Bag),9.43,Saturday
46060,102900011032343,-18.8,7 Colour Pepper (2),1011010504,Capsicum,12.3,7 Colour Pepper (2),9.43,Saturday
46062,102900011032848,3.75,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,2.44,Ginger And Xiaomijiao Mix (Small Bag),9.43,Saturday
46053,102900011030110,4.228571428571429,Spinach (Bag),1011010101,Flower/Leaf Vegetables,3.05,Spinach (Bag),9.43,Saturday
46064,102900011034330,5.21304347826087,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.4,Agaricus Bisporus (Box),0.2,Saturday
46065,102900011034439,-5.8,Green And Red Hang Pepper Mix (Bag),1010504,Capsicum,2.87,Green And Red Hang Pepper Mix (Bag),9.43,Saturday
46066,102900011035078,20.0,Red Pepper (2),1011010504,Capsicum,14.04,Red Pepper (2),9.43,Saturday
46067,102900011036686,2.3,Muercai (Bag),1011010101,Flower/Leaf Vegetables,1.76,Muercai (Bag),9.43,Saturday
46068,102900051000463,8.0,Round Eggplant (2),1011010501,Solanum,5.4,Round Eggplant (2),6.71,Saturday
46069,102900051010455,-8.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,4.5,Huangbaicai (2),15.61,Saturday
46070,106949711300259,1.98,Needle Mushroom (Box),1011010801,Edible Mushroom,1.45,Needle Mushroom (Box),0.45,Saturday
46071,106971533450003,2.9,Haixian Mushroom (Bunch),1011010801,Edible Mushroom,1.96,Haixian Mushroom (Bunch),0.0,Saturday
46072,106972776821582,6.8,Xianzongye (Bag) (3),1011010101,Flower/Leaf Vegetables,3.34,Xianzongye (Bag) (3),9.43,Saturday
46063,102900011033920,9.818181818181818,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.33,Huangxincai (2),9.43,Saturday
46052,102900011030097,4.310526315789474,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.63,Yunnan Leaf Lettuce (Bag),9.43,Saturday
46031,102900005115250,24.0,Xixia Black Mushroom (1),1011010801,Edible Mushroom,15.6,Xixia Black Mushroom (1),10.8,Saturday
46050,102900011023464,5.2,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,3.0,Xiaoqingcai (1),10.33,Saturday
46032,102900005115762,-3.4,Amaranth,1011010101,Flower/Leaf Vegetables,2.45,Amaranth,18.52,Saturday
46033,102900005115779,9.2,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,5.35,Yunnan Shengcai,15.25,Saturday
46034,102900005115786,4.8,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.91,Zhuyecai,13.62,Saturday
46035,102900005115823,8.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,3.98,Shanghaiqing,14.43,Saturday
46036,102900005115946,6.0,Muercai,1011010101,Flower/Leaf Vegetables,3.51,Muercai,7.61,Saturday
46037,102900005116257,6.0,Eggplant (2),1011010501,Solanum,3.99,Eggplant (2),6.07,Saturday
46038,102900005116509,5.2,Green Eggplant (1),1011010501,Solanum,3.44,Green Eggplant (1),5.01,Saturday
46039,102900005116714,15.2,Broccoli,1011010201,Cabbage,9.87,Broccoli,9.26,Saturday
46040,102900005116899,16.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,11.0,Net Lotus Root (1),5.54,Saturday
46051,102900011030059,4.5,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,3.17,Yunnan Lettuce (Bag),9.43,Saturday
46042,102900005118831,5.99,Wawacai,1011010101,Flower/Leaf Vegetables,4.77,Wawacai,2.48,Saturday
46043,102900005119975,8.0,Hongshujian,1010101,Flower/Leaf Vegetables,4.54,Hongshujian,8.42,Saturday
46044,102900011000328,8.0,Luosi Pepper,1011010504,Capsicum,6.16,Luosi Pepper,10.18,Saturday
46045,102900011001691,14.0,Water Chestnut (Lingjiao),1011010402,Aquatic Tuberous Vegetables,11.24,Water Chestnut (Lingjiao),9.61,Saturday
46046,102900011007969,9.2,Red Lotus Root Zone,1011010402,Aquatic Tuberous Vegetables,,Red Lotus Root Zone,16.63,Saturday
46047,102900011008164,4.0,Naibaicai,1011010101,Flower/Leaf Vegetables,,Naibaicai,15.68,Saturday
46048,102900011016701,4.6,Wuhu Green Pepper (1),1011010504,Capsicum,2.8,Wuhu Green Pepper (1),5.7,Saturday
46049,102900011022764,12.0,Changxianqie,1011010501,Solanum,6.89,Changxianqie,6.9,Saturday
46041,102900005118824,13.3,High Melon (1),1011010402,Aquatic Tuberous Vegetables,10.19,High Melon (1),29.25,Saturday
46100,102900011032848,4.172727272727273,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,2.62,Ginger And Xiaomijiao Mix (Small Bag),9.43,Sunday
46099,102900011032343,18.8,7 Colour Pepper (2),1011010504,Capsicum,,7 Colour Pepper (2),9.43,Sunday
46098,102900011032251,3.836,Luosi Pepper (Bag),1011010504,Capsicum,2.85,Luosi Pepper (Bag),9.43,Sunday
46094,102900011030110,4.371428571428572,Spinach (Bag),1011010101,Flower/Leaf Vegetables,3.23,Spinach (Bag),9.43,Sunday
46096,102900011031926,3.8,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,2.58,Chinese Caterpillar Fungus Flowers (Bag),9.43,Sunday
46095,102900011031100,-5.678947368421052,Millet Pepper (Bag),1011010504,Capsicum,3.15,Millet Pepper (Bag),9.43,Sunday
46101,102900011033920,9.555555555555555,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.59,Huangxincai (2),9.43,Sunday
46097,102900011032022,-2.3666666666666667,Xiaozhoupi (Bag),1011010504,Capsicum,1.46,Xiaozhoupi (Bag),9.43,Sunday
46102,102900011034026,14.0,Zhijiang Qinggengsanhua,1011010201,Cabbage,9.61,Zhijiang Qinggengsanhua,9.43,Sunday
46106,102900011036686,2.3,Muercai (Bag),1010101,Flower/Leaf Vegetables,1.25,Muercai (Bag),9.43,Sunday
46104,102900011034439,-5.8,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.95,Green And Red Hang Pepper Mix (Bag),9.43,Sunday
46105,102900011035078,19.27272727272728,Red Pepper (2),1011010504,Capsicum,12.76,Red Pepper (2),9.43,Sunday
46107,102900051000463,8.0,Round Eggplant (2),1011010501,Solanum,5.28,Round Eggplant (2),6.71,Sunday
46108,102900051000944,22.0,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,16.0,Honghu Lotus Root,24.05,Sunday
46109,102900051010455,8.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,4.48,Huangbaicai (2),15.61,Sunday
46110,106949711300259,2.0,Needle Mushroom (Box),1011010801,Edible Mushroom,1.46,Needle Mushroom (Box),0.45,Sunday
46111,106971533450003,2.907692307692308,Haixian Mushroom (Bunch),1011010801,Edible Mushroom,1.96,Haixian Mushroom (Bunch),0.0,Sunday
46093,102900011030097,4.251724137931034,Yunnan Leaf Lettuce (Bag),1010101,Flower/Leaf Vegetables,2.62,Yunnan Leaf Lettuce (Bag),9.43,Sunday
46103,102900011034330,-5.1625000000000005,Agaricus Bisporus (Box),1011010801,Edible Mushroom,,Agaricus Bisporus (Box),0.2,Sunday
46112,106972776821582,6.8,Xianzongye (Bag) (3),1011010101,Flower/Leaf Vegetables,3.38,Xianzongye (Bag) (3),9.43,Sunday
46092,102900011030059,4.5,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,3.21,Yunnan Lettuce (Bag),9.43,Sunday
46090,102900011022764,12.0,Changxianqie,1011010501,Solanum,6.91,Changxianqie,6.9,Sunday
46091,102900011023464,-5.2,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,3.0,Xiaoqingcai (1),10.33,Sunday
46073,102900005115250,24.0,Xixia Black Mushroom (1),1011010801,Edible Mushroom,15.6,Xixia Black Mushroom (1),10.8,Sunday
46074,102900005115762,3.4,Amaranth,1011010101,Flower/Leaf Vegetables,2.66,Amaranth,18.52,Sunday
46075,102900005115786,-4.8,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.84,Zhuyecai,13.62,Sunday
46076,102900005115823,-8.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,3.98,Shanghaiqing,14.43,Sunday
46078,102900005115946,6.0,Muercai,1011010101,Flower/Leaf Vegetables,3.26,Muercai,7.61,Sunday
46079,102900005116257,6.0,Eggplant (2),1011010501,Solanum,4.09,Eggplant (2),6.07,Sunday
46080,102900005116509,5.2,Green Eggplant (1),1010501,Solanum,3.33,Green Eggplant (1),5.01,Sunday
46077,102900005115908,5.200000000000001,Caixin,1011010101,Flower/Leaf Vegetables,3.0,Caixin,13.7,Sunday
46082,102900005116899,16.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,11.0,Net Lotus Root (1),5.54,Sunday
46081,102900005116714,15.2,Broccoli,1011010201,Cabbage,9.8,Broccoli,9.26,Sunday
46088,102900011008164,4.0,Naibaicai,1010101,Flower/Leaf Vegetables,2.53,Naibaicai,15.68,Sunday
46087,102900011007969,-9.2,Red Lotus Root Zone,1011010402,Aquatic Tuberous Vegetables,5.72,Red Lotus Root Zone,16.63,Sunday
46086,102900011000328,8.0,Luosi Pepper,1011010504,Capsicum,5.94,Luosi Pepper,10.18,Sunday
46089,102900011016701,4.6,Wuhu Green Pepper (1),1010504,Capsicum,2.58,Wuhu Green Pepper (1),5.7,Sunday
46084,102900005118831,6.6,Wawacai,1011010101,Flower/Leaf Vegetables,4.53,Wawacai,2.48,Sunday
46083,102900005118824,14.123529411764704,High Melon (1),1011010402,Aquatic Tuberous Vegetables,10.14,High Melon (1),29.25,Sunday
46085,102900005119975,7.2,Hongshujian,1011010101,Flower/Leaf Vegetables,4.0,Hongshujian,8.42,Sunday
46140,102900011032343,-17.96666666666667,7 Colour Pepper (2),1011010504,Capsicum,11.93,7 Colour Pepper (2),9.43,Monday
46134,102900011030097,-3.9,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.72,Yunnan Leaf Lettuce (Bag),9.43,Monday
46135,102900011030110,4.288235294117648,Spinach (Bag),1011010101,Flower/Leaf Vegetables,3.31,Spinach (Bag),9.43,Monday
46136,102900011031100,5.65625,Millet Pepper (Bag),1011010504,Capsicum,3.11,Millet Pepper (Bag),9.43,Monday
46137,102900011031926,3.8,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,2.64,Chinese Caterpillar Fungus Flowers (Bag),9.43,Monday
46138,102900011032022,2.5,Xiaozhoupi (Bag),1011010504,Capsicum,1.46,Xiaozhoupi (Bag),9.43,Monday
46139,102900011032251,3.26,Luosi Pepper (Bag),1011010504,Capsicum,2.88,Luosi Pepper (Bag),9.43,Monday
46141,102900011032848,4.242857142857143,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,2.71,Ginger And Xiaomijiao Mix (Small Bag),9.43,Monday
46151,106971533450003,2.8285714285714287,Haixian Mushroom (Bunch),1011010801,Edible Mushroom,1.96,Haixian Mushroom (Bunch),0.0,Monday
46143,102900011034330,5.161538461538461,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.42,Agaricus Bisporus (Box),0.2,Monday
46144,102900011034439,5.8,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,3.12,Green And Red Hang Pepper Mix (Bag),9.43,Monday
46145,102900011035078,20.0,Red Pepper (2),1011010504,Capsicum,12.76,Red Pepper (2),9.43,Monday
46146,102900011035740,3.5,Crab Flavor Mushroom And White Mushroom Mix (Box),1011010801,Edible Mushroom,3.09,Crab Flavor Mushroom And White Mushroom Mix (Box),0.84,Monday
46147,102900011036686,3.9,Muercai (Bag),1011010101,Flower/Leaf Vegetables,1.34,Muercai (Bag),9.43,Monday
46148,102900051000463,-8.0,Round Eggplant (2),1011010501,Solanum,5.21,Round Eggplant (2),6.71,Monday
46149,102900051000944,26.0,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,17.58,Honghu Lotus Root,24.05,Monday
46150,106949711300259,1.876923076923077,Needle Mushroom (Box),1011010801,Edible Mushroom,1.47,Needle Mushroom (Box),0.45,Monday
46142,102900011033920,8.857142857142858,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.77,Huangxincai (2),9.43,Monday
46132,102900011026618,-4.0,Aihao,1011010101,Flower/Leaf Vegetables,2.8,Aihao,9.27,Monday
46133,102900011030059,4.425,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,3.24,Yunnan Lettuce (Bag),9.43,Monday
46130,102900011022764,12.0,Changxianqie,1011010501,Solanum,6.9,Changxianqie,6.9,Monday
46131,102900011023464,5.2,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,3.0,Xiaoqingcai (1),10.33,Monday
46113,102900005115250,24.0,Xixia Black Mushroom (1),1011010801,Edible Mushroom,15.6,Xixia Black Mushroom (1),10.8,Monday
46114,102900005115762,3.4,Amaranth,1011010101,Flower/Leaf Vegetables,2.68,Amaranth,18.52,Monday
46115,102900005115786,4.8,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.7,Zhuyecai,13.62,Monday
46116,102900005115823,8.0,Shanghaiqing,1010101,Flower/Leaf Vegetables,3.97,Shanghaiqing,14.43,Monday
46118,102900005115946,6.0,Muercai,1011010101,Flower/Leaf Vegetables,3.31,Muercai,7.61,Monday
46119,102900005116257,-6.0,Eggplant (2),1011010501,Solanum,4.1,Eggplant (2),6.07,Monday
46120,102900005116509,5.2,Green Eggplant (1),1011010501,Solanum,3.39,Green Eggplant (1),5.01,Monday
46117,102900005115908,5.2,Caixin,1010101,Flower/Leaf Vegetables,3.0,Caixin,13.7,Monday
46122,102900005116899,11.569230769230767,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,11.0,Net Lotus Root (1),5.54,Monday
46123,102900005118831,6.8,Wawacai,1011010101,Flower/Leaf Vegetables,4.48,Wawacai,2.48,Monday
46124,102900005119975,-7.2,Hongshujian,1011010101,Flower/Leaf Vegetables,4.0,Hongshujian,8.42,Monday
46125,102900011000328,8.0,Luosi Pepper,1010504,Capsicum,5.84,Luosi Pepper,10.18,Monday
46126,102900011001691,14.0,Water Chestnut (Lingjiao),1011010402,Aquatic Tuberous Vegetables,11.23,Water Chestnut (Lingjiao),9.61,Monday
46127,102900011007969,9.2,Red Lotus Root Zone,1011010402,Aquatic Tuberous Vegetables,5.69,Red Lotus Root Zone,16.63,Monday
46128,102900011008164,4.0,Naibaicai,1011010101,Flower/Leaf Vegetables,2.53,Naibaicai,15.68,Monday
46121,102900005116714,15.2,Broccoli,1011010201,Cabbage,,Broccoli,9.26,Monday
46129,102900011016701,-4.6,Wuhu Green Pepper (1),1011010504,Capsicum,2.79,Wuhu Green Pepper (1),5.7,Monday
46180,102900011032251,3.9,Luosi Pepper (Bag),1011010504,Capsicum,2.88,Luosi Pepper (Bag),9.43,Tuesday
46179,102900011032237,4.8,Green Line Pepper (Bag),1011010504,Capsicum,2.97,Green Line Pepper (Bag),9.43,Tuesday
46178,102900011032022,2.375,Xiaozhoupi (Bag),1011010504,Capsicum,1.46,Xiaozhoupi (Bag),9.43,Tuesday
46174,102900011030097,-4.05,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.9,Yunnan Leaf Lettuce (Bag),9.43,Tuesday
46176,102900011031100,5.471428571428571,Millet Pepper (Bag),1011010504,Capsicum,2.3,Millet Pepper (Bag),9.43,Tuesday
46175,102900011030110,3.931578947368421,Spinach (Bag),1010101,Flower/Leaf Vegetables,3.23,Spinach (Bag),9.43,Tuesday
46181,102900011032343,18.8,7 Colour Pepper (2),1010504,Capsicum,12.29,7 Colour Pepper (2),9.43,Tuesday
46177,102900011031926,3.8,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,2.63,Chinese Caterpillar Fungus Flowers (Bag),9.43,Tuesday
46182,102900011032848,4.5,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,2.75,Ginger And Xiaomijiao Mix (Small Bag),9.43,Tuesday
46191,106949711300259,1.7166666666666668,Needle Mushroom (Box),1011010801,Edible Mushroom,1.47,Needle Mushroom (Box),0.45,Tuesday
46184,102900011034026,14.0,Zhijiang Qinggengsanhua,1011010201,Cabbage,9.68,Zhijiang Qinggengsanhua,9.43,Tuesday
46185,102900011034330,4.79,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.42,Agaricus Bisporus (Box),0.2,Tuesday
46186,102900011034439,5.225,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.73,Green And Red Hang Pepper Mix (Bag),9.43,Tuesday
46187,102900011035078,-18.0,Red Pepper (2),1011010504,Capsicum,13.91,Red Pepper (2),9.43,Tuesday
46188,102900011035740,3.5,Crab Flavor Mushroom And White Mushroom Mix (Box),1011010801,Edible Mushroom,3.12,Crab Flavor Mushroom And White Mushroom Mix (Box),0.84,Tuesday
46189,102900051000463,8.0,Round Eggplant (2),1011010501,Solanum,5.2,Round Eggplant (2),6.71,Tuesday
46190,102900051000944,26.0,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,18.0,Honghu Lotus Root,24.05,Tuesday
46192,106971533450003,2.64,Haixian Mushroom (Bunch),1011010801,Edible Mushroom,1.96,Haixian Mushroom (Bunch),0.0,Tuesday
46183,102900011033920,8.666666666666666,Huangxincai (2),1010101,Flower/Leaf Vegetables,5.61,Huangxincai (2),9.43,Tuesday
46172,102900011023464,5.200000000000001,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,,Xiaoqingcai (1),10.33,Tuesday
46173,102900011030059,4.013513513513513,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,,Yunnan Lettuce (Bag),9.43,Tuesday
46170,102900011016701,4.6,Wuhu Green Pepper (1),1011010504,Capsicum,3.0,Wuhu Green Pepper (1),5.7,Tuesday
46171,102900011022764,12.0,Changxianqie,1010501,Solanum,6.88,Changxianqie,6.9,Tuesday
46152,102900005115250,24.0,Xixia Black Mushroom (1),1011010801,Edible Mushroom,15.6,Xixia Black Mushroom (1),10.8,Tuesday
46153,102900005115762,3.4,Amaranth,1011010101,Flower/Leaf Vegetables,2.67,Amaranth,18.52,Tuesday
